order_id,order_item_id,order_status,order_purchase_timestamp,order_purchase_year,order_purchase_month,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_id,seller_zip_code_prefix,seller_city,seller_state,product_id,product_category_name,product_category_name_english,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,item_total_value,payment_type_main,payment_types_used,payment_installments_total,payment_value_total,payment_count,delivery_days,estimated_delivery_days,delivery_delay_days,is_late_delivery,is_same_state_sale
108d1dab6908b5fcb9c922549a9c2265,1,delivered,2017-12-04 00:00:35,2017,12,2017-12-05 21:58:51,2017-12-13 22:32:39,2018-01-10 18:10:45,2018-01-04,2017-12-11 21:58:51,e8fbd74f42c4e548ab08885971cceaff,a7f8b23aaf522616c6c7daa2a3753247,58045,joao pessoa,PB,7dc8c42cc750eeafea6c85712ffee9bf,5424,sao paulo,SP,6917f21a7df770ef60ec45dd4714abaf,utilidades_domesticas,housewares,31.0,298.0,4.0,8050.0,55.0,35.0,25.0,189.99,41.77,231.76000000000002,credit_card,credit_card,10.0,231.76,1.0,37.0,30,6.0,True,False
7c9b23cecbb5797db15c8a34ef95616d,1,delivered,2017-12-04 00:06:23,2017,12,2017-12-05 04:11:58,2017-12-12 21:57:07,2017-12-29 21:27:04,2018-01-10,2017-12-14 04:11:58,2d166c1a9716cb46b3c4f7362681709e,cea385414332dd1cdf3aae45bfa66e94,36025,juiz de fora,MG,7178f9f4dd81dcef02f62acdf8151e01,89560,videira,SC,722dc14e0848efdb771dca6de2929c41,beleza_saude,health_beauty,32.0,397.0,2.0,250.0,16.0,16.0,11.0,79.0,16.99,95.99,boleto,boleto,1.0,95.99,1.0,25.0,36,-12.0,False,False
8335800095520f0d31f7e19c08c135b3,1,delivered,2017-12-04 00:27:48,2017,12,2017-12-04 00:35:04,2017-12-05 14:22:55,2017-12-06 20:24:59,2017-12-20,2017-12-08 00:35:04,18da0750bf5bb2807da88223aaf6117f,c9a4840a344c95379a7250c3ae869612,11432,guaruja,SP,8581055ce74af1daba164fdbd55a40de,7112,guarulhos,SP,4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,auto,53.0,603.0,1.0,5950.0,65.0,11.0,65.0,143.8,16.71,160.51000000000002,credit_card,credit_card,3.0,160.51,1.0,2.0,15,-14.0,False,True
1d3915eb86fd868b7ec0e99e6f4e944a,1,delivered,2017-12-04 07:03:40,2017,12,2017-12-04 19:30:47,2017-12-05 21:53:07,2017-12-08 22:28:48,2017-12-20,2017-12-08 18:34:04,ce85052e7c8d0ba011f6572ec235f41c,f8827308fc403969f4a569555fe63f71,3511,sao paulo,SP,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,54716da70a63aba6d2edb21f14d75e31,relogios_presentes,watches_gifts,57.0,160.0,3.0,250.0,16.0,2.0,11.0,55.0,7.78,62.78,boleto,boleto,1.0,62.78,1.0,4.0,15,-12.0,False,True
c2b88e285b675e490d60c733f34c3d7f,1,delivered,2017-12-04 08:32:07,2017,12,2017-12-04 09:16:47,2017-12-05 22:22:46,2017-12-21 16:17:16,2017-12-28,2017-12-11 09:16:47,b7f5ae711454e069867c611d0079b090,a10ffe9b02bf8f42943187b0172a3d4b,11721,praia grande,SP,004c9cd9d87a3c30c522c48c4fc07416,14940,ibitinga,SP,4cfd7d1aae59a0b4f117e39ccbb0deec,cama_mesa_banho,bed_bath_table,58.0,663.0,1.0,900.0,29.0,4.0,36.0,53.99,12.72,66.71000000000001,credit_card,credit_card,4.0,66.71,1.0,17.0,23,-7.0,False,True
a4d1329847951b717f1049a774984fce,1,delivered,2017-12-04 09:17:35,2017,12,2017-12-05 10:30:50,2017-12-06 21:39:04,2017-12-15 17:46:07,2017-12-27,2017-12-08 09:29:57,0bba96d74b097f702d796d016ea4891b,9478384db2bccc092709b5b0b82f8ead,38178,pedrinopolis,MG,0509040ea3fe50071181bbc359eb7738,31710,belo horizonte,MG,5d111f6911df7bfe5ca68fc9b9251d51,esporte_lazer,sports_leisure,32.0,486.0,1.0,400.0,25.0,15.0,20.0,34.9,12.48,47.379999999999995,credit_card,credit_card,3.0,158.14,1.0,11.0,22,-12.0,False,True
5b2a1612e55a77383b77e3e554e67040,1,delivered,2017-12-04 09:19:58,2017,12,2017-12-05 04:15:48,2017-12-07 13:22:53,2017-12-13 15:37:25,2017-12-28,2017-12-11 04:15:48,961b5bfb86c1fbdb13f2b162d9fd78ec,218dcc9dc815bba457bd8b2fc03c5d96,14750,pitangueiras,SP,4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,watches_gifts,33.0,523.0,3.0,584.0,16.0,11.0,13.0,149.0,16.67,165.67000000000002,boleto,boleto,1.0,165.67,1.0,9.0,23,-15.0,False,True
4dfd09fb6fb2f256416a206b44888d27,1,delivered,2017-12-04 09:50:34,2017,12,2017-12-05 11:25:07,2017-12-11 20:18:07,2017-12-28 21:39:08,2017-12-29,2017-12-11 11:25:07,940425068929ff16971a8739200e6c9a,4813129045e3a1b6cd49a062bd036c16,79840,dourados,MS,66922902710d126a0e7d26b0e3805106,31842,belo horizonte,MG,da31a8967c1dd9649b9e034eaa588783,pet_shop,pet_shop,53.0,1139.0,7.0,2450.0,50.0,30.0,40.0,135.0,28.33,163.32999999999998,credit_card,credit_card,3.0,163.33,1.0,24.0,24,-1.0,False,False
1a144214f8799bd9e27e84ab6d55fbbf,1,delivered,2017-12-04 09:52:39,2017,12,2017-12-05 11:25:06,2017-12-06 15:54:56,2017-12-19 00:28:12,2017-12-27,2017-12-11 11:25:06,96f205a3bb3818698d8f49ecf41200ab,c3c1ae43e55443b882b18adbfe7c371d,32606,betim,MG,7b07b3c7487f0ea825fc6df75abd658b,2016,sao paulo,SP,271ce3fc018562e90257af8cd2af06bd,esporte_lazer,sports_leisure,28.0,734.0,6.0,825.0,42.0,14.0,26.0,72.62,15.27,87.89,credit_card,credit_card,4.0,87.89,1.0,14.0,22,-8.0,False,False
bba3ea9fc64e1b3a64a4c0a5dd38b005,1,delivered,2017-12-04 09:57:18,2017,12,2017-12-06 12:52:23,2017-12-07 21:34:56,2017-12-11 20:19:11,2017-12-27,2017-12-12 12:52:23,ee0c2cfd11830d31ea22fcadfe061af5,8f6e909d54c48380666fa71e01a13d3f,6416,barueri,SP,cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP,3458b4c1fcbe46e2eedb48e00960a60e,cama_mesa_banho,bed_bath_table,56.0,1009.0,2.0,1700.0,20.0,45.0,35.0,157.0,29.57,186.57,credit_card,credit_card,6.0,277.65,1.0,7.0,22,-16.0,False,True
bba3ea9fc64e1b3a64a4c0a5dd38b005,2,delivered,2017-12-04 09:57:18,2017,12,2017-12-06 12:52:23,2017-12-07 21:34:56,2017-12-11 20:19:11,2017-12-27,2017-12-12 12:52:23,ee0c2cfd11830d31ea22fcadfe061af5,8f6e909d54c48380666fa71e01a13d3f,6416,barueri,SP,4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,bed_bath_table,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,89.9,1.18,91.08000000000001,credit_card,credit_card,6.0,277.65,1.0,7.0,22,-16.0,False,True
2efe2442effe17b5a17637c88ac2d0d8,1,delivered,2017-12-04 09:58:10,2017,12,2017-12-05 11:25:09,2017-12-05 19:35:09,2017-12-07 16:22:50,2017-12-21,2017-12-12 11:25:09,4df00d75c69bb49ecd3bdf6d667e4d18,51f0825aa0364c01e2565658d3a492f1,9050,santo andre,SP,503c1de08ae81a2d86f17951b204db55,3725,sao paulo,SP,3efd399c5d016b9e6a5ad3196eade44f,bebes,baby,28.0,855.0,2.0,1000.0,30.0,10.0,25.0,243.0,12.91,255.91,credit_card,credit_card,4.0,255.91,1.0,3.0,16,-14.0,False,True
3a64848764705419900d8390cb2ed7cb,1,delivered,2017-12-04 10:07:57,2017,12,2017-12-05 10:03:15,2017-12-08 17:33:49,2018-01-17 16:42:01,2018-01-05,2017-12-11 10:03:15,d6dea36a07b3602c55b6645d48473b0b,f51fe5ffdf8591e3e2e2cd39d28b5829,28970,araruama,RJ,1d8dbc4f32378d715c717c1c1fc57bae,86706,arapongas,PR,e7db7c40ea6647c808d48581f1308d88,bebes,baby,59.0,235.0,2.0,9400.0,75.0,15.0,50.0,109.9,20.01,129.91,boleto,boleto,1.0,129.91,1.0,44.0,31,12.0,True,False
a2774eabce91067c32cfb2813ac902ad,2,delivered,2017-12-04 10:10:12,2017,12,2017-12-05 11:23:46,2017-12-08 18:28:51,2017-12-13 22:11:41,2018-01-05,2017-12-14 11:23:46,3737a929359d1e964541489e0c0e3841,51b61a36c3d2972ba2a10db944ede6e2,90200,porto alegre,RS,7178f9f4dd81dcef02f62acdf8151e01,89560,videira,SC,ac5bae85a895724330c4acddd581b02b,telefonia,telephony,50.0,1254.0,2.0,500.0,16.0,15.0,11.0,199.0,16.14,215.14,credit_card,credit_card,1.0,430.28,1.0,9.0,31,-23.0,False,False
3feb799ce0a45e25a33828bff05ae553,1,processing,2017-12-04 10:15:06,2017,12,2017-12-06 12:52:22,,,2017-12-28,2017-12-12 12:52:22,c48c461650e7da0a671e1c902001534f,6781482ed74bdebe40ed95e76c965498,23073,rio de janeiro,RJ,b19f3ca2ea475913750f25a5c37c8d8f,35501,divinopolis,MG,8f4b17412563c9aef144af0d2b3745f4,papelaria,stationery,52.0,1652.0,4.0,29000.0,50.0,50.0,30.0,859.9,123.74,983.64,credit_card,credit_card,2.0,983.64,1.0,,23,,False,False
e15b4d4792319e939f82008479734433,1,delivered,2017-12-04 10:21:37,2017,12,2017-12-05 11:23:50,2017-12-05 21:07:48,2017-12-15 23:38:43,2017-12-27,2017-12-11 11:23:50,c2ea573bebd1490d873bcac3d94aadbe,5dfaaf7ad5bc37905e9415519ad2f872,13335,indaiatuba,SP,2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,SP,8aaeae26573fd33a2512d3fb0d8bea6f,pet_shop,pet_shop,59.0,779.0,1.0,3900.0,40.0,35.0,40.0,189.98,19.22,209.2,credit_card,credit_card,3.0,209.2,1.0,11.0,22,-12.0,False,True
ba8d9391d92251ce54160a4480e95236,1,delivered,2017-12-04 10:36:25,2017,12,2017-12-04 16:31:11,2017-12-05 21:43:42,2018-01-08 15:15:32,2018-01-04,2017-12-08 16:21:09,5f4eb019454dc6328afd8f20593c3037,21dcaf3d5739edcfb44a684b8488121d,65630,timon,MA,ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,c3d5a66bdd6bd3a9c7b3b53a46adc4d7,telefonia,telephony,54.0,2201.0,2.0,175.0,18.0,5.0,12.0,23.99,21.15,45.14,credit_card,credit_card,1.0,45.14,1.0,35.0,30,4.0,True,False
ac75a9ba33bcc9cefc7e36b0f4cc044a,1,delivered,2017-12-04 10:44:16,2017,12,2017-12-06 13:13:36,2017-12-08 18:32:15,2017-12-18 16:35:08,2017-12-27,2017-12-12 13:13:36,74d25bef64b530dca2a57b694982c4f6,8655e69d50b61c893b636ca85bdeefb0,14031,ribeirao preto,SP,6d66611d7c44cc30ce351abc49a68421,4378,sao paulo,SP,1dad4dd7924d7c81aaca41d4a716433d,esporte_lazer,sports_leisure,55.0,441.0,5.0,550.0,24.0,17.0,20.0,53.9,11.88,65.78,credit_card,credit_card,7.0,75.98,1.0,14.0,22,-9.0,False,True
638407085366c5781b3cf8140fce7423,2,delivered,2017-12-04 10:55:47,2017,12,2017-12-05 04:19:32,2017-12-08 16:39:04,2017-12-19 20:29:01,2018-01-08,2017-12-11 04:19:32,e12442fd928531ac63187816f2e6e860,8e4e52c1121ceac09bb47f0cd51b4447,64208,parnaiba,PI,3d871de0142ce09b7081e2b9d1733cb1,13232,campo limpo paulista,SP,fb55982be901439613a95940feefd9ee,papelaria,stationery,52.0,211.0,2.0,7000.0,60.0,20.0,30.0,79.0,38.1,117.1,boleto,boleto,1.0,234.2,1.0,15.0,34,-20.0,False,False
3b95a15990c1bf022ab091bf7f9bcc28,1,delivered,2017-12-04 10:59:18,2017,12,2017-12-04 16:31:46,2017-12-06 23:51:58,2017-12-11 20:42:53,2018-01-04,2017-12-14 15:50:51,e40736c0b4e32e738796a5fc57234dad,ead394416d4f85207932cc124eb145e2,5572,sao paulo,SP,cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,79366d6a24de9351b7ca6e3cf75a68ec,eletroportateis,small_appliances,44.0,2558.0,1.0,1100.0,34.0,11.0,25.0,193.0,17.6,210.6,credit_card,credit_card,2.0,210.6,1.0,7.0,30,-24.0,False,False
324fa8fbfb831d603c99858e4ee49d14,1,delivered,2017-12-04 11:00:53,2017,12,2017-12-05 04:13:30,2017-12-05 19:22:01,2017-12-12 19:09:22,2018-01-05,2017-12-11 04:13:30,6c08773f9b71292c7089d4bad0fbc38b,87c9702e078a75e6f0d484633a99c675,39510,espinosa,MG,c79151301b9d90985d1fa52879213105,87083,maringa,PR,809bc73ee4f939dfc94b7402962fb531,informatica_acessorios,computers_accessories,59.0,678.0,2.0,483.0,22.0,15.0,12.0,37.9,17.92,55.82,boleto,boleto,1.0,279.1,1.0,8.0,31,-24.0,False,False
8bff3c1c4e7be54ba2c6e96173af9cbd,1,delivered,2017-12-04 11:02:18,2017,12,2017-12-04 16:31:57,2017-12-08 23:47:13,2017-12-20 18:32:44,2017-12-27,2017-12-08 15:51:49,03c8a5c09464a476c67708e0ef65078d,0f934eee5883e89afa40170db7f3efe7,13140,paulinia,SP,ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP,cd3b8a153ef3be4fdbad9e011b7b35e2,eletrodomesticos,home_appliances,59.0,790.0,5.0,7650.0,30.0,50.0,40.0,149.99,21.02,171.01000000000002,credit_card,credit_card,1.0,171.01,1.0,16.0,22,-7.0,False,True
1372aa0637277287bda77b0de38676c7,1,delivered,2017-12-04 11:24:31,2017,12,2017-12-04 16:31:43,2017-12-05 18:32:03,2017-12-07 00:34:03,2017-12-20,2017-12-08 16:06:06,a5347c1cc1b3e01cce8d58574f6a7210,2b4ac15332225168fe3a3ddd4031275b,22790,rio de janeiro,RJ,edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ,e3dd336775af78a83fc27ed85f0f15da,beleza_saude,health_beauty,47.0,1267.0,1.0,300.0,20.0,9.0,15.0,395.65,10.51,406.15999999999997,credit_card,credit_card,4.0,406.16,1.0,2.0,15,-13.0,False,True
7cb5fd41ca3412b19772e1cbfd716952,1,delivered,2017-12-04 11:27:23,2017,12,2017-12-04 16:31:57,2017-12-07 19:22:45,2017-12-18 22:56:44,2017-12-27,2017-12-08 16:06:16,3a2a60b086795748df36eb6d22d5cd93,0542afcecdc485269c0b659b5fb8f231,30421,belo horizonte,MG,c37b2059d4f90d4feead554e5246565e,5170,sao paulo,SP,a646939770b864f77ca0e16b99a8f526,moveis_decoracao,furniture_decor,50.0,598.0,2.0,700.0,80.0,20.0,20.0,54.0,14.13,68.13,credit_card,credit_card,6.0,68.13,1.0,14.0,22,-9.0,False,False
83ff9791592c2639213863eb5f08b1bb,1,delivered,2017-12-04 11:33:28,2017,12,2017-12-04 16:32:53,2017-12-05 22:22:44,2017-12-20 18:32:42,2018-01-02,2017-12-08 16:31:54,c9b05d012dcca478d0ff2ec7ff2f3693,e5eb9dba54bf897ae9ed7f99ae6dc6a0,35240,conselheiro pena,MG,36a968b544695394e4e9d7572688598f,11010,santos,SP,3f1a741cf5591384428c1cbb0ef07ec0,beleza_saude,health_beauty,60.0,400.0,1.0,150.0,60.0,11.0,16.0,14.9,15.1,30.0,credit_card,credit_card,3.0,30.0,1.0,16.0,28,-13.0,False,False
b760ac65b36c9bbc913c2dd94131faf3,1,delivered,2017-12-04 11:57:38,2017,12,2017-12-04 16:31:14,2017-12-05 20:55:38,2017-12-11 15:58:59,2017-12-27,2017-12-08 16:24:28,686ce156cefdae2f46a1b7917d96ef18,a75aa5d4850de07bb3cee8e9db5ea229,17015,bauru,SP,2e1c9f22be269ef4643f826c9e650a52,4850,sao paulo,SP,52d6f0dc99f96ca1d2ddbb64146f11b0,beleza_saude,health_beauty,53.0,1325.0,1.0,450.0,32.0,5.0,21.0,79.49,12.06,91.55,credit_card,credit_card,1.0,91.55,1.0,7.0,22,-16.0,False,True
ae06bd80c3727ee5b35770126f4da2e9,1,delivered,2017-12-04 12:15:23,2017,12,2017-12-04 16:45:00,2017-12-08 15:33:55,2017-12-14 16:54:57,2017-12-27,2017-12-08 16:30:35,7b17817cb492e3928f13c083175addd2,58b140151c2e86124d5ed6a6b6b5b7cd,23912,angra dos reis,RJ,46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ,f58e45b16a42a325c144eb2c46a2bc57,,,,,,6250.0,28.0,34.0,40.0,279.99,19.4,299.39,credit_card,credit_card,4.0,299.39,1.0,10.0,22,-13.0,False,True
d9e5305b48eff370ffafa031d6027518,1,delivered,2017-12-04 12:40:39,2017,12,2017-12-05 04:20:02,2017-12-19 19:02:56,2018-01-16 22:16:53,2018-01-02,2017-12-11 04:20:02,189ed22036bdb24d69e56a6789591b5e,f109e20869df5bdfc12bf46455935a99,22770,rio de janeiro,RJ,7aa4334be125fcdd2ba64b3180029f14,18500,laranjal paulista,SP,a6621d4ee609f3f917d04c11ca8f0161,brinquedos,toys,55.0,889.0,3.0,2800.0,48.0,27.0,18.0,86.99,17.86,104.85,boleto,boleto,1.0,104.85,1.0,43.0,28,14.0,True,False
53183a96aacc31f11503c049f49905a3,1,delivered,2017-12-04 12:42:38,2017,12,2017-12-04 16:33:37,2017-12-06 00:57:09,2017-12-24 14:58:31,2018-01-02,2017-12-11 16:31:39,67260c60edf9d4c22831ad47718a0e5e,53066992dc890a9e51efb554c5bbcbf5,75136,anapolis,GO,cc419e0650a3c5ba77189a1882b7556a,9015,santo andre,SP,4c2394abfbac7ff59ec7a420918562fa,beleza_saude,health_beauty,49.0,1495.0,3.0,600.0,33.0,19.0,13.0,84.99,16.35,101.34,credit_card,credit_card,4.0,101.34,1.0,20.0,28,-9.0,False,False
a4f4688be9887418ee0c130b6f061586,1,delivered,2017-12-04 13:03:36,2017,12,2017-12-05 04:11:39,2017-12-06 20:14:44,2017-12-12 00:23:33,2017-12-28,2017-12-11 04:11:39,3ee02d8633882ec406812543d39467bd,1aa6f4e663c92842d75df617ccd2f4c9,82100,curitiba,PR,7ddcbb64b5bc1ef36ca8c151f6ec77df,4403,sao paulo,SP,cf18e908cb8600dcd21a719db24c48d8,eletronicos,electronics,41.0,918.0,1.0,900.0,24.0,12.0,12.0,63.99,14.2,78.19,boleto,boleto,1.0,78.19,1.0,7.0,23,-16.0,False,False
d0f10a06cef93a439ce94948f700d7f1,1,delivered,2017-12-04 13:05:13,2017,12,2017-12-04 16:33:24,2017-12-05 22:17:49,2017-12-20 18:48:00,2018-01-16,2017-12-15 16:30:35,24c9296f4679f53ae284ba3e7d3914f7,87a17e10b75af9d7acaafe6963ce3282,98960,santo cristo,RS,850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,SP,e9def91e99c8ecb7c5cef5e31506a056,brinquedos,toys,34.0,867.0,2.0,500.0,19.0,11.0,20.0,69.99,16.25,86.24,credit_card,credit_card,3.0,86.24,1.0,16.0,42,-27.0,False,False
b58d52e3a578620cf3e4cd9b2b5a0516,1,delivered,2017-12-04 13:15:11,2017,12,2017-12-04 16:49:18,2017-12-05 16:32:43,2017-12-19 15:43:35,2018-01-10,2017-12-11 16:31:05,fe7217b7ff946d143c80fd4852c32836,49bf911a5666e781425b4fe91495454d,51020,recife,PE,218d46b86c1881d022bce9c68a7d4b15,14070,ribeirao preto,SP,fa7e28f040bfdcfdbd93f82a31277e43,esporte_lazer,sports_leisure,55.0,509.0,1.0,1200.0,21.0,14.0,14.0,40.0,28.75,68.75,credit_card,credit_card,3.0,68.75,1.0,15.0,36,-22.0,False,False
06f9b3a828a976a2fca71a4ebf55b1b2,1,delivered,2017-12-04 13:31:13,2017,12,2017-12-06 02:35:46,2017-12-07 18:54:47,2017-12-15 19:12:32,2017-12-28,2017-12-12 02:35:46,62ec2ffac596b132bb32e5c1b97c604d,436afbdf1b6fdacafdf362a839fa17a5,24210,niteroi,RJ,2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP,36940188c2ad1a212b94931a08cc3c29,telefonia,telephony,51.0,380.0,1.0,115.0,19.0,5.0,11.0,39.99,14.1,54.09,boleto,boleto,1.0,54.09,1.0,11.0,23,-13.0,False,False
5dd2d22e1330c17a5d2ce7ba581b2c98,1,delivered,2017-12-04 13:32:54,2017,12,2017-12-04 16:49:35,2017-12-06 20:14:48,2017-12-18 21:38:09,2017-12-27,2017-12-08 16:49:35,8cfb41228dc47d399f7c9e7187c345a2,58752d5c8bc90fbf26aec10fff7f1931,30260,belo horizonte,MG,7ddcbb64b5bc1ef36ca8c151f6ec77df,4403,sao paulo,SP,4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,cool_stuff,57.0,1620.0,1.0,2350.0,16.0,40.0,16.0,166.99,20.66,187.65,credit_card,credit_card,2.0,187.65,1.0,14.0,22,-9.0,False,False
0c4d9abe48221137e67e9d01a442df13,1,delivered,2017-12-04 13:35:13,2017,12,2017-12-04 17:14:35,2017-12-05 21:58:43,2017-12-20 18:52:40,2017-12-20,2017-12-08 17:14:35,ccce3ac024e004b2607899abecc0d9fd,e781047b6e41434da39c622e1c7f3851,8772,mogi das cruzes,SP,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,c756c946d61f5ffc068418badfb6302c,relogios_presentes,watches_gifts,55.0,175.0,8.0,250.0,16.0,2.0,11.0,55.0,7.78,62.78,credit_card,credit_card,3.0,62.78,1.0,16.0,15,0.0,False,True
28509a1c959e460948d32485cac51f9d,1,delivered,2017-12-04 13:36:59,2017,12,2017-12-04 17:14:40,2017-12-12 18:32:53,2018-01-23 14:12:48,2018-01-10,2017-12-13 17:14:40,a5f8960eef588aeaa9d1af800ef40607,2d94b4d76656b186b0b717c23ed66273,45400,valenca,BA,7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,5e53d7f0369429a1b28ef093a15f7509,brinquedos,toys,49.0,1309.0,3.0,900.0,45.0,15.0,30.0,799.9,23.17,823.0699999999999,credit_card,credit_card,10.0,823.07,1.0,50.0,36,13.0,True,False
6afa03fba2ab6ae8174e9c9477c85506,1,delivered,2017-12-04 13:39:45,2017,12,2017-12-04 16:47:26,2017-12-05 21:18:46,2017-12-11 17:23:34,2018-01-03,2017-12-08 16:47:26,bd5240fb34dcb6a57e2ede1cba25d65b,941254873ba3ece63e297277436e4c36,6730,vargem grande paulista,SP,67225bff54a172ff67579aaf583efd78,85960,marechal candido rondon,PA,8c5af0747c457be38b6147250a5a5487,esporte_lazer,sports_leisure,40.0,322.0,4.0,250.0,22.0,13.0,17.0,39.0,15.1,54.1,credit_card,credit_card,1.0,54.1,1.0,7.0,29,-23.0,False,False
c107beb52fc248b69e73264c0b32884f,1,delivered,2017-12-04 13:41:37,2017,12,2017-12-04 16:47:36,2017-12-07 16:13:51,2017-12-19 18:05:49,2017-12-28,2017-12-08 16:47:36,80cb11602fce4509c0d90688908a5b8c,9581074f17a8c44743950d7456f8ba80,2941,sao paulo,SP,5656537e588803a555b8eb41f07a944b,72015,brasilia,DF,0988b623cb8fe96a92474a96b0573503,telefonia,telephony,54.0,1165.0,3.0,550.0,20.0,18.0,18.0,109.89,16.21,126.1,credit_card,credit_card,1.0,126.1,1.0,15.0,23,-9.0,False,False
c349154248a3236a01cba7d40dbef250,1,delivered,2017-12-04 14:12:13,2017,12,2017-12-05 04:13:54,2017-12-09 09:58:37,2018-01-11 22:36:06,2018-01-05,2017-12-11 04:13:54,b258506ae96a283a3530790689693e19,23eb4dead10ccf85749603687fe9e044,48005,alagoinhas,BA,1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP,53759a2ecddad2bb87a079a1f1519f73,ferramentas_jardim,garden_tools,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,59.0,19.65,78.65,boleto,boleto,1.0,78.65,1.0,38.0,31,6.0,True,False
ac9c563c1293db37e4a035f8ee3763db,1,delivered,2017-12-04 14:20:05,2017,12,2017-12-04 16:48:39,2017-12-14 17:54:50,2017-12-20 09:12:42,2018-01-05,2017-12-14 16:48:39,901c413984e6a191582753a0a51104f0,91dc92aa21acc446f71c96dbfc7f0bdc,95032,caxias do sul,RS,a425f92c199eb576938df686728acd20,81050,curitiba,PR,fc5c33cddd49638580cfe9fec90aa943,bebes,baby,16.0,978.0,1.0,300.0,16.0,8.0,11.0,85.0,15.34,100.34,credit_card,credit_card,3.0,100.34,1.0,15.0,31,-16.0,False,False
ae99b18a689631b93726b2e19fca9ac5,1,delivered,2017-12-04 14:28:42,2017,12,2017-12-04 17:08:24,2017-12-07 00:18:31,2018-01-05 20:25:01,2018-01-04,2017-12-11 17:08:24,efdaaa423d80c6bb8a11cc2674d838ff,8e1fbcbc0feced831b73179797984793,75388,trindade,GO,cc419e0650a3c5ba77189a1882b7556a,9015,santo andre,SP,4c2394abfbac7ff59ec7a420918562fa,beleza_saude,health_beauty,49.0,1495.0,3.0,600.0,33.0,19.0,13.0,84.99,15.35,100.33999999999999,credit_card,credit_card,2.0,100.34,1.0,32.0,30,1.0,True,False
1cfb210fdaf81f98065605323fe31fa3,1,delivered,2017-12-04 14:45:18,2017,12,2017-12-04 17:08:29,2017-12-08 22:41:26,2018-01-10 17:59:10,2018-01-02,2017-12-08 17:08:29,7d35377fa3e76abaa30c36099cdc7ff5,d9b47b30b869af9e139bec926d0b57f9,22290,rio de janeiro,RJ,3d871de0142ce09b7081e2b9d1733cb1,13232,campo limpo paulista,SP,fb55982be901439613a95940feefd9ee,papelaria,stationery,52.0,211.0,2.0,7000.0,60.0,20.0,30.0,79.0,17.8,96.8,credit_card,credit_card,2.0,96.8,1.0,37.0,28,8.0,True,False
8d0104be66d2f2828b6dd123117d7c22,1,delivered,2017-12-04 14:58:14,2017,12,2017-12-04 17:32:09,2017-12-05 18:13:44,2017-12-12 17:19:04,2017-12-28,2017-12-08 17:32:09,580daeb93e7486f0882342d86eece148,8959f65b9e0d898ee60de9acd7276205,29050,vitoria,ES,c826c40d7b19f62a09e2d7c5e7295ee2,7133,guarulhos,SP,76d1a1a9d21ab677a61c3ae34b1b352f,,,,,,550.0,16.0,7.0,11.0,259.77,15.57,275.34,credit_card,credit_card,2.0,275.34,1.0,8.0,23,-16.0,False,False
54e9fc9a26833002ae6521780af9dcc6,1,delivered,2017-12-04 15:07:10,2017,12,2017-12-04 17:07:53,2017-12-05 20:51:20,2018-01-05 00:13:44,2018-01-02,2017-12-08 17:07:53,3dc2249f42d41b0a622da0c82c194856,b59e4bb4efe81ba0f7d30cff6734f9a2,29192,aracruz,ES,fffd5413c0700ac820c7069d66d98c89,13908,amparo,SP,4949bc7693f27596ca18cfe03c5a83b2,moveis_decoracao,furniture_decor,52.0,535.0,4.0,7950.0,40.0,40.0,40.0,191.4,49.87,241.27,credit_card,credit_card,10.0,241.27,1.0,31.0,28,3.0,True,False
